0,30.0,9,95.87628923496898
1,60.0,18,86.9210982422331
2,53.333333333333336,16,85.13071186286639
3,43.333333333333336,13,80.29572549814226
4,40.0,12,75.58799459664174
5,33.33333333333333,10,70.07753467104966
6,30.0,9,65.15408077105207
7,30.0,9,58.88399069248934
8,30.0,9,54.63044249015435
9,30.0,9,66.72133335019045
10,30.0,9,64.52486083427763
